,t2xco2_index,t2xco2_dist,fdamage,tfp_gr,sigma_gr,pop_gr,fosslim,cback,Atmospheric Temperature 2050,Damages 2050,Utility 2050,Total Output 2050,Atmospheric Temperature 2100,Damages 2100,Utility 2100,Total Output 2100,Atmospheric Temperature 2150,Damages 2150,Utility 2150,Total Output 2150,Atmospheric Temperature 2200,Damages 2200,Utility 2200,Total Output 2200,Atmospheric Temperature 2300,Damages 2300,Utility 2300,Total Output 2300
98,309,2,2,0.08536710700922494,-0.008030254348926078,0.1104729067581207,4280.213057976467,279,2.7189325777354614,0.8604439991765699,-1894.3992567697853,196.85464520950967,5.56883069167719,167.89871234013094,71.50223843588674,300.1984388182046,7.3661462540895855,451.886694261331,859.4822579208367,115.07616430319892,7.38446284031331,606.1438879977896,1131.6116592819399,156.6792341059314,5.03289654451771,507.33015204833754,1491.3099788215413,1814.0137915252405
99,927,2,2,0.0832231749740402,-0.008133953478762664,0.10442649315759182,5496.69123294226,146,2.8929220277578405,1.292864199301857,-1906.2010100884854,194.84894550213045,6.212433888362302,236.15816325975229,-34.74566993823419,202.47522220631646,8.657386534866637,388.6731715110016,252.62075920315783,32.45030181232836,9.512884255670771,410.85993319697604,-170.53680849605644,18.107147176259964,9.589469475918655,690.2037802089588,-496.8279233366966,30.82578009779486
100,309,2,2,0.08970525660211287,-0.008016127163905743,0.10032518508745328,9193.680146993522,301,2.7137772828159994,0.8367921212030905,-1914.2918282032238,193.87979203885592,5.543689178931023,162.88300531493593,25.186206634115933,299.9955338321775,7.329177629729618,449.25506884566175,816.7555472328049,117.89044695144678,7.336398544331819,606.0773732983461,1097.6689986417878,163.41785857431694,4.907961528165759,450.98411711696633,1463.3042450520607,1910.6062410887184
101,927,2,1,0.08914898209463362,-0.00800261603473902,0.14139101021718797,8481.657106974768,467,2.912293919631853,6.901505421450092,-1857.9585016637225,197.1299426470902,6.305822782951916,100.59793385621147,172.6642663738785,386.4898873464428,8.83572445474685,331.6647440468814,1305.226725566824,465.1926651957138,9.128733801880156,523.3302332696181,1881.4820450183297,673.8771684544382,5.236851415830275,346.45310826932695,2342.411864614007,2217.7733330930887
102,309,2,2,0.08064657315066559,-0.011897695523318152,0.10000000259200924,5264.484587040752,103,2.6752275016962126,0.7600142089083652,-1914.1973729147123,194.19605355587447,5.264722293662926,130.89166567020592,50.09397781122561,345.43455432479516,6.825204584881038,453.9959060799356,997.0467765228414,205.9335635864327,6.95738242644718,646.6854446618382,1409.9980742215448,259.0150809109944,6.024202755287635,989.73606672508,1791.0598789703909,1053.7049703987798
103,309,2,2,0.07497685939569991,-0.008099784907081601,0.10000068598209073,4610.018536623281,600,2.7127167588599828,0.8338476394196859,-1915.883713771606,193.3205263283654,5.5353128520476345,161.26754000113397,17.844937558772017,295.9412825173695,7.3133233764265855,440.17715015292106,789.7488384460803,108.31594127089875,7.340038840901253,592.8582694320739,1047.8132296995882,152.51257521458228,5.04300400761718,511.37013587432074,1405.9824468834495,1796.7474367112043
104,309,2,2,0.07992162205856763,-0.011831120430689497,0.10018521942677804,7209.822973725032,102,2.6759577137333737,0.7616264487983487,-1913.8275101270312,194.25117776436994,5.26968082828645,131.48765236118282,50.68088726013548,344.8105155388846,6.833930855376018,454.3630475627376,995.7363059865766,204.31834445157415,6.964279537652922,646.450483891793,1407.0127112906202,257.18441797552856,6.015565139842664,986.0649108528196,1787.7519892014443,1060.0175879493854
105,133,2,2,0.08452375883504126,-0.011389029823054536,0.10000346466387776,6941.3249618209775,438,2.7975070876905077,1.0253336677188745,-1915.4653630458245,193.44438201244242,5.723401915667022,183.1302059037662,1.4342275094891193,271.2189276139806,7.707964436013237,440.7427031567052,680.0247145749718,80.77301506700354,8.295280830358545,544.1855952809905,764.0043696313787,62.23261105662914,8.227006009798625,971.0729692435835,865.7970158371672,124.06511724485853
106,309,2,2,0.08637514372851467,-0.00800033627926484,0.10047737767608422,5942.357004876726,159,2.714035789678192,0.8376837659879499,-1913.5376570264937,194.14682062532387,5.545848600462493,163.4423884738233,28.83341033600118,302.2344476907271,7.333387925439792,453.67945147711424,830.5749251898933,123.03695628676036,7.332156198272145,612.6329958364574,1122.740245865396,169.27959780852282,4.854529516198797,428.02001128556304,1491.8815884044652,1955.8826467248539
107,309,2,2,0.08269055350972226,-0.008988534618046556,0.10016734376540176,8918.648654098575,146,2.7038568770058564,0.8164535960713554,-1914.0792526837754,194.10498691563518,5.470881928807611,154.64935940777224,34.1055876714704,313.93339497748224,7.196867006069151,456.719947364406,879.2194764930291,142.1660696590134,7.233192044955146,624.3018832765495,1207.978620791454,190.28937343243538,5.310558967202966,648.374536537003,1579.5943058984176,1616.220886253925
108,309,2,2,0.07557321249633582,-0.008098526361145043,0.10903462445658042,5131.482945596759,591,2.7174506569361347,0.8551666400701262,-1898.1676235211917,195.95817313542963,5.558794337893451,165.83351666964117,58.95904035409785,295.78469831818967,7.348233010565229,441.98310144457935,825.3207930456638,105.13731821569698,7.385107788259165,591.7897213785983,1072.7201904419217,145.83773031601402,5.149938546797129,560.8396520804955,1424.8286702586056,1709.956035949402
109,309,2,2,0.0813010461039253,-0.008160153208959449,0.10990070026776617,4933.425395199671,585,2.71726533723779,0.8558544727638908,-1896.4773387556656,196.21574426665748,5.556275364461562,165.7149475805311,63.329467334194305,296.6168353212682,7.3428786503841685,442.706014641309,833.0001931840034,106.22409995230953,7.3822778833795235,593.0326784068964,1083.1464900062192,146.82977806230278,5.184933580930608,577.8978145463066,1435.2134859678608,1683.3729061686129
110,309,2,2,0.08313229209753369,-0.00854482067475074,0.10000062839772797,4046.8333477890037,335,2.708224983018909,0.8249246224320399,-1915.0183084107437,193.75202098337164,5.502782977714363,157.99904938380016,26.603963138059953,305.73078955653415,7.254646846925734,450.35739958234655,840.6223198693724,126.78284271420503,7.28266091035804,611.6721095879128,1140.7890376831392,173.49756383260728,5.1677345333524105,574.945346054709,1507.471730211255,1718.9999388470862
111,309,2,2,0.07769001324425785,-0.00827196868900093,0.10969667779543078,7210.403414656625,488,2.7160244464477814,0.8530972068061041,-1896.5492935078641,196.31707320093108,5.547622685130517,164.85720255788004,65.40103053422536,299.66365964588806,7.327536699007259,446.45113680248477,849.243579754725,112.023718640233,7.36484813940384,599.7471409038134,1114.3124519133362,153.49304965382902,5.20113233336525,587.187579013911,1469.8637411810569,1677.0993412625937
112,309,2,2,0.0791231843199883,-0.008000303551819729,0.10041979177072434,5275.338331279935,220,2.713998514087139,0.8374633997450069,-1913.8464329656194,194.03414300471476,5.545460782083185,163.26651759656792,27.25680414900853,301.18981982458206,7.33255998081764,451.7551500530832,824.3416715660778,120.688523673725,7.334697739341813,609.7386080175523,1111.4544220914804,166.6066336742574,4.873879706766541,436.20854493793786,1479.082232167685,1939.00417588503
113,133,2,2,0.08455083002484029,-0.008271672517996827,0.10001971980502498,4000.4064006575068,477,2.828906732984391,1.1049206097823092,-1915.7562865718335,193.22828981838435,5.9569838723217625,208.6355000497264,-27.466421387944138,233.46712305370286,8.143801684114418,405.71968488162133,435.5480541081379,44.84852321606948,8.710301777630772,464.2705954999788,255.4898896204868,33.897369073386685,8.141409928263048,940.7492168175579,250.1242800880491,126.36468605218855
114,309,2,2,0.08091207149148394,-0.009928565023184609,0.13306239901786646,9383.837281330214,183,2.7107064922911475,0.8688512612441965,-1852.3981770905168,203.02905849346715,5.477324953179655,160.53352025951762,175.89354530028868,322.9858921385909,7.180676013696093,463.53321191229315,1042.961908019085,146.083982644299,7.280821833560669,630.7458685383826,1373.8479376703144,183.61214847401328,5.884998282074817,915.514267976237,1730.0072504286754,1139.9559358620595
115,309,2,2,0.08373102924083416,-0.008235967737273604,0.1000048816663294,5030.800266479416,117,2.711387902401184,0.8316556788018932,-1914.336613675524,194.07840911101613,5.526859751583975,161.2029918836381,29.079636456961452,305.7258530655201,7.2991865229851545,455.65384318475753,844.6021055404071,129.12110998247886,7.304669524292168,617.3547403277324,1149.3131491816566,176.19259685069346,4.962915654324943,477.951037203513,1520.159946990374,1882.49722613005
116,309,2,2,0.07449662668517176,-0.0080500667003566,0.10790279515111553,4582.424826072936,101,2.717420515591063,0.8542571958664079,-1898.7788062269,196.4082143833498,5.561557957140824,166.91088627771583,64.2841735793445,303.62649224244234,7.355656602563292,457.2257389988484,868.8118027739383,123.26788324031519,7.361776933027064,615.3892997003665,1159.927065398897,166.81850332764571,4.95488880911574,472.83331180923244,1526.0278536251672,1883.0622027201287
117,309,2,2,0.08154779012792744,-0.008264070332680897,0.10000000596293444,4217.5971051054585,107,2.7111005244449196,0.8310692847478199,-1914.3138669255552,194.0932663759086,5.524759376959208,160.9751263236015,29.451506511714342,306.22234329893536,7.295378468719377,456.0337713300604,846.8990133277784,130.01814054530578,7.301481641422558,618.1124642570719,1153.371471811367,177.1848196818333,4.974542094896604,483.48035857330837,1524.495108056719,1874.6466692923932
118,309,2,2,0.07730586921295277,-0.008005104808256468,0.10501731879121443,4667.083112600817,600,2.7163205425453447,0.8477452711874652,-1905.9996719831852,194.78844244739904,5.555674277471028,164.66735085893856,40.23374516016111,294.6372691204108,7.346092580874882,440.4696716678992,803.5075089067495,104.51535208982095,7.375900206501822,590.3902726809447,1050.177023027707,146.3851179966059,5.06194552225432,519.1155159048155,1404.2666175132226,1777.9601472862478
119,309,2,2,0.08107881129036956,-0.00842305668860589,0.10000008177397329,4192.9563680945475,507,2.709438947164947,0.8272178899891255,-1915.567107835686,193.48205497186362,5.511272899253128,158.67031596450994,22.182911467430586,301.4440491931818,7.269680434042932,444.8449672893441,818.1046307228944,118.11139090159904,7.30187116137728,602.4774733291895,1099.8176539582364,163.78206818374832,5.159624537392623,569.1791967386549,1462.0464353725565,1716.2041166028623
120,309,2,2,0.0818301903480017,-0.008080490615824434,0.10016360450842882,4544.996999691347,459,2.713016160126636,0.8348334829067026,-1915.1124541333418,193.58777380069634,5.5377546875236785,161.85537511914168,21.4984556051686,298.0885751900581,7.318030834126157,444.5634721508701,803.7944696921568,113.15349226241162,7.3363120762775225,599.4125999338447,1073.7493501903728,158.0173149158116,4.99034012243315,487.763954822365,1435.5507176181036,1843.0699963821176
121,309,2,2,0.08871071893362743,-0.008056861552741587,0.10180139185947949,8903.899811790325,507,2.714115123856965,0.8391595079657943,-1912.0194734311322,193.99723484724092,5.543703744124385,162.80031541129722,27.944275643133096,296.9588183146897,7.32732763514529,443.2463957335423,804.0979842804654,110.24260270154693,7.349500363941559,596.4869464287827,1066.5178159858178,154.08687204088406,5.015045647947863,498.57168701741585,1425.79614752604,1820.882962117836
122,309,2,2,0.08054938713011152,-0.008710437385216131,0.11141926571902949,5045.736310593448,541,2.7124189436210973,0.8475664526683285,-1893.3862364336612,196.7414471364585,5.5184987097832074,161.6647424934705,74.96579711766981,304.11977532985713,7.272820851180449,447.5012511115868,876.1627786371291,118.0172360707933,7.328449087952831,604.053999986255,1155.3754872804766,159.84595767725884,5.405646952716153,688.5814881450361,1510.8328804557104,1515.0569242251768
123,927,2,2,0.08760406040862928,-0.008075217430559325,0.10000660835834445,5136.784436210478,261,2.891141786219656,1.2787094403094572,-1915.297172395381,193.36769939497873,6.2042367061007955,233.69981477218496,-57.58568575765503,200.64925199589803,8.64563361416456,381.7422479769407,202.1151011082361,29.58275539989183,9.506423005559013,395.7584395740089,-289.5993486693242,16.056098461668665,9.61018957801776,676.7605227789022,-657.248884068551,28.969032480576928
124,309,2,2,0.08229207262955443,-0.008000396369521521,0.11246103233768588,7026.542621060874,116,2.7202830058761776,0.8659552098508552,-1890.0716475848008,197.66946914729456,5.576679068298459,169.51564299360118,83.35729719297797,302.531120679201,7.379156389041606,457.27213567618975,881.8011314908808,120.1048113483836,7.389287636650285,613.5101822495801,1165.0950423268423,161.74336848609826,4.987274688458688,486.90936503836275,1527.8861315904405,1855.250418469547
125,927,2,2,0.07683811869083376,-0.00812223223061034,0.10018713168832274,4005.411189633859,261,2.89074842989668,1.2779017130783488,-1914.9355781016561,193.42363640577494,6.200967846304117,233.45225413363517,-56.22715815108904,201.17184561899074,8.63920894529789,382.37058973701403,207.59722056132796,29.84374932793124,9.500163629973045,396.8832829097174,-278.1181931440956,16.214502805420317,9.611019652657133,677.2374025593599,-642.6719589792401,28.992711340200028
126,309,2,2,0.08770294144739633,-0.008394462439751595,0.1051531317751109,5662.908239786565,137,2.7124643135409183,0.8403981636196942,-1904.2342036959947,195.5695949246503,5.528213116495163,162.38063796581795,53.5652199853771,307.1961501103067,7.297078815573733,456.78691367344715,872.2234468026618,129.16538307730016,7.315630607476372,618.0479234887836,1176.0211042986602,174.2075834596876,5.1071695180618795,545.7741536784723,1543.5959316514281,1771.0076280265178
127,309,2,2,0.08585720280366038,-0.00825547821268778,0.12209219861742142,4082.159523357728,200,2.722515849614919,0.8821765655268138,-1872.300670228855,200.15115109514255,5.579553477734025,171.28662837396507,122.65541439144454,303.4774772973264,7.375497352900305,456.7884014420289,920.4800918601777,117.94296596798404,7.410296862330471,611.2497102814183,1196.9943667961952,156.24905788578678,5.243999932851532,608.4225534890115,1552.2816661175548,1649.894214913759
128,309,2,2,0.08133653281135134,-0.011698183361427417,0.10132398925019198,4645.696904393409,457,2.6777649500443808,0.7660999889309177,-1912.5848909953622,194.10351218817414,5.280470266362134,132.50801343004196,49.67887207172771,338.98701264164794,6.851740532932105,449.85041740347737,979.2334550177093,190.95455035787938,6.984661002653908,638.9923633781226,1376.9595716561535,244.06034705228694,6.021405771207272,985.2677390155784,1753.862959052537,1049.394381476348
129,309,2,2,0.077283530118252,-0.008197406984332124,0.10024387498272762,4196.183536571006,591,2.7118511387066606,0.8323886014818169,-1915.3640988980035,193.4125369688969,5.528603963969636,160.56471938804518,19.911581916927844,297.2936345894655,7.300878285229751,441.1145205659849,797.6225962545177,110.47172649055467,7.3304592251477585,594.9385773561947,1061.125026047168,154.93804871739417,5.087699822626141,532.9555839702253,1419.9161071660292,1764.5963146800398
130,377,2,2,0.08252866823585703,-0.011352701928415785,0.10085926490523052,6312.072841380382,300,2.7173795754570165,0.84499725184859,-1913.1572783157346,194.08726347868415,5.433057193975185,150.1094798479152,37.295371439036444,318.07378901633666,7.140353969533318,457.08410540025346,899.2070059678936,148.0678339997659,7.3939516406634995,628.5271133374841,1220.3675566114061,163.71646107436501,6.620355433683794,1117.2174023037053,1540.837304112947,627.0912197410549
131,309,2,2,0.07983570252809917,-0.00824499307967466,0.10000085000205879,5893.502908088853,491,2.7112503408932365,0.8309518741987671,-1915.5270163524053,193.49781901822323,5.524744932220152,160.2560673798014,21.24348598515644,299.5530339195255,7.294314122277697,444.4173534137187,809.4624323721864,115.20102537229869,7.319740609002625,600.4714337710288,1084.3967363131796,160.43427395789146,5.07625910859433,528.5290030698397,1446.2033574881725,1779.1070565094003
132,309,2,2,0.0815281431154045,-0.008171788586709148,0.10943915632782096,4150.616747067509,586,2.7169077877565697,0.8545286138194261,-1897.366951250449,196.0846917142217,5.554233982887753,165.3890240772855,61.396425547980016,296.770470323925,7.339561296234847,442.69077035655044,831.9562673918463,106.58404627535988,7.378837843284838,593.2782701123316,1083.1797968288229,147.39070026123017,5.1848719112020945,577.997305575825,1435.6104281224152,1683.813760353781
133,257,2,0,0.07006004648003401,-0.011538848446078285,0.1198184763986751,4830.335715242225,141,2.9377809901273073,4.602010825769664,-1890.7878864143956,194.9431608531132,6.271853778133736,52.86403091431512,145.56297826411628,448.8896952973378,8.846428416836304,190.12177996221632,1355.2254904188085,715.3677555529209,9.652730165021763,346.2216103852216,1987.8375033809834,1042.1889605782187,8.763016341716254,524.495914860116,2466.4842307810895,2032.1777714592906
134,802,2,2,0.08577345779109606,-0.008059523839613496,0.11626250600953902,11247.128803114845,538,2.9203479169068256,1.400076385440662,-1884.8456012597521,197.4717960141476,6.328573482172777,248.29170146833897,-11.997933144326907,182.54211676937007,8.879385579111876,349.68570849719015,-7.3939361580796685,16.173555889659575,9.908181056571145,306.21505923106116,-1138.9130533369835,6.104170234380718,10.505611639981474,502.1854941662873,-2079.994150503857,9.80609145000966
135,463,2,2,0.07009374165661487,-0.011017837764510301,0.12843643415755432,10390.030228065005,263,2.813233292651165,1.1080489226864434,-1861.1558347406228,201.49736972692847,5.810359165793075,199.04434300206825,119.9446297345462,267.8184062059037,7.844489767611718,443.73626537939487,770.9514547420558,74.42659177697064,8.440939906147971,535.8469513503927,816.5450988890234,55.64133002354352,8.354642511844702,946.088604714997,888.3117572657084,109.42755845439994
136,857,2,1,0.0772103778107453,-0.010961495985493187,0.13002977304166224,7855.482262042079,146,2.8692571257852557,6.572718809192215,-1876.0281236548599,195.28918162513042,6.021170408715074,91.0628611111317,146.68946655362652,402.21993299096636,8.29194225193729,304.05822582381484,1303.4682787533347,537.4801920890056,8.776259975112694,505.85587675294977,1898.456371884914,753.6486273340524,7.4120915194127015,694.29151843536,2358.5060983641824,1723.0625780269577
137,323,2,2,0.08259378790128011,-0.00933022913476573,0.13155923237103706,12854.293703295167,218,2.7473355364370766,0.9489290234821931,-1855.27728870842,202.50604750730687,5.631398987207959,178.7395708356121,154.1720683198596,297.4594773280303,7.47364753502066,457.02211435409635,928.1070310679224,107.83195651646582,7.681122768880201,600.8053718270106,1158.7130628078758,120.16012279489497,6.40882940391971,1055.066254682734,1453.8466042635264,737.2786927729543
138,323,2,2,0.0803242683676686,-0.009792879856926747,0.12755115480893864,8831.681283377406,425,2.740641979602789,0.9286183397078625,-1863.0810404344895,201.20161318652123,5.587343026004061,172.55020038330036,138.75591946561644,300.4037641000752,7.396272749921324,453.7344231589214,923.6034148562385,110.3998308210081,7.619208253469837,600.3336136304333,1162.3393034847559,123.86839471233176,6.500503843714409,1077.1216998502607,1458.5820276369668,681.6913984215001
139,816,2,2,0.08825954724281468,-0.00905786004307551,0.14104255448380967,11925.595231067166,106,2.7769942226865556,1.031515986490861,-1838.4357618262345,204.90091085730228,5.753927500392513,194.71326397267177,177.94987366903752,281.4535901327862,7.699564275729768,453.048931190114,886.5875739074636,89.29052097535796,7.9983113384964595,577.099402660571,1041.0853707226624,88.83034420121837,6.905285434609307,1100.6956194574673,1276.827403618172,465.1843913480106
140,739,2,1,0.08008085267342155,-0.01032304608665495,0.11070815990574874,13004.470871498504,122,2.878825907851908,6.456565067472262,-1911.4297216090874,190.2780787779845,6.073136195473894,91.06782197206064,64.59503514560947,393.16873339909586,8.416634637662844,308.85230108771935,1203.959484522492,522.01569388699,8.898624384312548,513.3766863871626,1792.712758759476,732.4497426676652,7.198521292846405,657.4872573032653,2251.44343881872,1774.7056031663176
141,377,2,2,0.08929347391522588,-0.00896767673820304,0.1492050230622511,7875.919450873155,401,2.7648769211509556,1.010467960955058,-1825.5872740413167,206.3316257896913,5.7139011850822525,190.2701054637512,203.95248981953227,284.38560346354427,7.610848144071667,447.07326932772514,915.2234196766885,87.72607752425145,7.856143885551027,573.8747426358171,1073.6341189939885,94.67769109746334,6.62569311620071,1078.2690991193954,1332.5071102493248,598.848671211417
142,947,2,2,0.07778060020664579,-0.011444882629098837,0.13358099432647097,4127.185395727143,558,2.698786789328331,0.8436878242854176,-1852.5649137635683,202.66014086221492,5.3789058583594365,148.27974692461956,179.58528807204948,333.4582449218692,7.003949131769838,457.5233133189005,1083.4197451937625,163.91585325857054,7.166328553442199,635.0485758522531,1442.3898763257866,201.4531523328383,6.246694997270501,1050.104528667431,1797.3127562716218,871.2764860030761
143,816,2,2,0.08124020207548488,-0.009056659547122984,0.10771263922576552,8827.798304313088,101,2.7605135388890485,0.9490939322961573,-1899.25021189248,196.25573703070413,5.678491628942241,180.457873081039,50.869976433510146,285.2786924061137,7.5903556353072,452.5636372688974,786.9547452307552,98.59042371337615,7.856566237471885,588.4421716013535,981.1269487340078,102.4972441449256,6.632409399269351,1082.8215239507606,1246.8304565369308,601.2036776619376
144,309,2,2,0.08013407558488451,-0.00800304971475606,0.13256436797366541,9480.323507496798,543,2.730280627782154,0.9108184809552454,-1854.5568814149128,202.2494380877602,5.6209393626560376,176.98019371334576,152.12862103575253,293.2285503228571,7.440569010574039,444.2801386109206,898.6394054990506,97.22903719961673,7.497655266416093,586.9215212638555,1117.735100137339,130.4321706397344,5.351117105067335,653.6887151181976,1454.5783024911252,1538.4575747915521
145,309,2,2,0.07022359026535614,-0.009001724957310806,0.10698964856113836,6047.096304319022,409,2.7072164887175383,0.8315144118803753,-1901.4837143747757,195.70472988626184,5.48632455859487,157.33573664459288,60.35340270766801,309.9068657191676,7.218478645598618,451.59961487450175,886.9772064012905,130.24982201706746,7.272989441527599,614.2073856049997,1192.9595506747846,174.8796875102395,5.43578348832503,706.9314483862784,1555.5185246809924,1500.9448198522387
146,47,2,2,0.07818235151103797,-0.011685603682103378,0.11016698707248342,9249.78910910463,410,2.687094697560003,0.7946041411154253,-1895.21166969851,196.71410219647515,5.319260175399964,138.44108681220789,89.5174512803228,337.50813107864053,6.916254898893362,454.89300592008743,1011.7175252161469,181.82678182628467,7.071680981187773,640.5686235544804,1395.8263149992144,225.3059432789959,6.1595051263957465,1029.4515578673227,1762.39199147838,940.8492439807512
147,927,2,2,0.08572354143943586,-0.008155674810667727,0.10031869744145819,4841.727316440005,290,2.8904670144164597,1.2772788611165296,-1914.7643306559125,193.41923093168154,6.198535866670321,233.173546090528,-55.993128020509175,201.10040211679018,8.634341283210485,381.1837340591115,202.47373309794057,29.265789339661872,9.498269318682215,393.5980970240075,-299.5656756805852,15.76503892600244,9.627517318636555,672.5348484904991,-675.7003199412284,28.261192798319076
148,309,2,2,0.07737803881319003,-0.008000947715435736,0.10011335394014152,5556.082300198979,600,2.713785211742011,0.8361976246833257,-1915.6672920600065,193.34834184959473,5.543116877148393,162.19003466431892,17.62929332874046,294.7161711055702,7.327489176838364,439.5629485920026,784.081488371653,106.3394821902727,7.35123397234726,591.1105521811774,1036.91836154284,150.15769900376526,4.997871852901978,489.8941391290753,1394.4457231457518,1828.8716680556524
149,309,2,2,0.08269312368196688,-0.008447660794984845,0.10659804712095444,10769.162529241992,488,2.712629838571772,0.8421535891079116,-1902.5283406545561,195.44390829998392,5.526544525678258,161.81225046374234,53.05804325528743,301.9517396779569,7.291828430002557,446.9090785506265,847.8647313391921,116.62124655643285,7.331340824522492,602.99362926717,1124.6939920955883,159.7556484099553,5.240103348244461,607.5351386845067,1483.1860928957676,1650.2091788537298
150,309,2,2,0.07581103714477164,-0.008000001888506681,0.11028593429900153,8535.097572347731,470,2.7191249711535583,0.8603995233054127,-1895.3777106070606,196.49738538185028,5.5699378886573925,167.6098964687462,66.2800338682764,296.5483407773481,7.367803226208782,445.46293791124197,836.7910326685351,107.32798176965724,7.395966160714191,596.0376147665794,1089.6295106979169,147.91581354321724,5.0796762667682325,527.7342561919648,1443.8716330844,1768.172830672756
151,927,2,2,0.08262423649289174,-0.008000911800781009,0.10115224220819521,7230.082736688291,554,2.892504208534815,1.2845086647929274,-1913.9633650804458,193.24490845142859,6.212294031105666,233.83428102895823,-61.14643687685748,195.109844918824,8.659002669626503,363.0977009312251,90.51469685288794,21.41818445461581,9.553616639078731,346.62772401811173,-693.5788431982605,10.18810234114498,9.806619138677254,615.8485104423074,-1255.136064097736,20.90722526316576
152,724,2,2,0.0813726318686714,-0.01198866491154768,0.12512298944244088,5162.99546503782,150,2.7023707811624913,0.8426870338490635,-1866.5000089900993,201.10210520260475,5.370627639653083,146.83647168603537,154.18945189934902,338.2196238756175,7.001411108288676,464.2638087281009,1074.0204687990854,176.08849143450055,7.21010390985728,646.1799416197227,1444.0068683361924,202.56891438863772,6.463819586206336,1105.0861149315585,1791.2254155029505,730.6741075839208
153,927,2,2,0.0829311974419148,-0.00816421355352851,0.14005780528279146,8078.830640867764,277,2.9108818222058055,1.412306959174139,-1841.1362316609402,203.96776581219396,6.297533667077396,251.338107116555,92.57638321779814,194.7235330035276,8.784299519423126,376.51237034934746,268.4969379133763,25.383871260876152,9.694833757092303,375.8045067913577,-360.59656498069216,12.842277982214945,9.954159711012714,619.5322181256171,-857.4763007024958,20.519247657577665
154,309,2,2,0.07677939385298009,-0.00803158007134212,0.1362469230090361,6791.97323104995,468,2.731782938245754,0.9183502978168974,-1847.835744816849,203.27040575648428,5.626807873695517,178.30945467268862,167.01464385072268,294.439437666625,7.448171470733198,447.10256145221325,919.3401496087281,99.4240887349984,7.505219321124885,590.6839878505559,1144.413730258385,132.0598077388571,5.3732729398035595,664.7443637643343,1481.6368171602971,1523.027771175245
155,309,2,2,0.07835247025138904,-0.009247414817401123,0.1024005286262049,9185.165249486094,448,2.702380625912983,0.8159379788985133,-1910.5737520266546,194.32356722304343,5.4564909775326065,152.92321134442582,40.304196315576064,312.19346103938284,7.168081760661494,450.2523106563336,877.5044410770115,135.8709727914046,7.227464488779816,616.1337320536737,1195.1767861148264,182.88538315271023,5.480538074145792,730.6224152587255,1560.7935409074853,1467.3452139410872
156,927,2,2,0.07313532333184479,-0.010964490425973722,0.1049760795490105,4682.36720944632,539,2.8641893671958787,1.2096616668193845,-1906.1629316780654,194.568234430718,5.993286603786525,213.59986601828746,-10.258126899110266,229.9517803621806,8.240061160072019,407.50794596046575,438.5948824258867,43.20145759560079,9.115062199024472,441.31295670190036,175.00337663446544,23.99704627552063,9.604137850273723,696.0955725177885,-72.33798011738463,29.93844547775163
157,927,2,1,0.08505811339928765,-0.008095839509804591,0.14565319509324154,8353.266553177304,309,2.9133859496080827,6.942503392410967,-1850.2681045593415,198.33454517438753,6.307915518506939,101.10962335660109,190.79954522775733,390.50880481801136,8.836141602872704,333.7114985499954,1329.4154721712985,475.23018144032176,9.137102981964448,526.6757969389948,1908.3964020414032,682.3119561481049,5.368840320861492,365.7431537484751,2369.61781693833,2196.60892728728
158,405,2,2,0.08543178181904697,-0.008345404860165696,0.10486051996289185,9543.751244552031,362,2.808313823274709,1.0600438338074107,-1905.7734781514391,194.89433819164697,5.880471071181776,202.01740856303113,8.463882450696474,248.52365239902286,7.985484614425687,422.2184413697966,563.3852631807595,57.83305121931384,8.440497555629399,506.9903056780584,526.2572922832951,49.44951046725501,7.5780337353282405,1036.5780690564297,634.4875389036915,230.2705330147776
159,927,2,2,0.07449919324784175,-0.008014421939490248,0.10535518010922751,5586.936182977016,450,2.8946370036631213,1.2992753939382033,-1905.3667926966193,194.63387481935527,6.223426229005747,236.43841179995968,-40.25269315247306,196.2502137433021,8.676518409136595,369.1855955882359,139.09872423076467,23.626986539644108,9.56512857071507,361.9785799460199,-549.5962740815326,11.732111037514189,9.779333631630443,630.6226657606859,-1053.077822689474,22.566576584215788
160,309,2,2,0.07675422392806597,-0.009162892265858757,0.10598725578123781,7870.937610590563,144,2.705107272167521,0.8262396813389422,-1902.6012972734661,195.8240592582608,5.472824409772564,156.01744768166586,62.20442279201734,316.0052287299041,7.195457778605908,458.6686792264499,912.4377132220907,143.11794687300633,7.244099758494139,626.1520123428631,1241.9082797616265,189.03055316955454,5.433060979448579,708.7474907749498,1610.6754155839471,1514.5419122984576
161,857,2,2,0.08044443390090103,-0.009538483801633723,0.10439423147208095,5989.20305908733,288,2.8717755798467675,1.230584002139845,-1906.6176961418362,194.70688671394274,6.075364509821232,222.4554436918823,-18.696697114008657,220.4471171928651,8.392324724475712,402.76555007609727,381.24838575520334,39.97552501739711,9.224916488351198,436.13356836393876,85.21536290251288,22.987279962887797,9.459038383088041,718.6554380048051,-154.19856481689158,34.89910409104738
162,857,2,2,0.08310312257744151,-0.009777460856515818,0.10098657728895406,12759.548277800335,201,2.8675615916980988,1.2123878220760627,-1913.057507340303,193.8466166435354,6.048099925538489,218.9712154752216,-29.26285503718782,224.81501435427867,8.344009061620389,409.2905267543916,409.70820646913853,44.34409328899295,9.167897211854354,451.21751509952696,177.11617787885007,26.009571539370203,9.401516932200717,735.6376302584013,-21.411145531079455,37.79971868176237
